dt,avg_ta,min_ta,max_ta,max_ta_hrmt,min_ta_hrmt,sum_rn,hr1_max_rn,mi10_max_rn,sum_rn_dur,n9_9_rn,mi10_max_rn_hrmt,hr1_max_rn_hrmt,min_rhm,avg_rhm,min_rhm_hrmt,hr24_sum_rws,avg_ws,max_ins_ws,max_ws,max_ins_ws_wd,max_ws_wd,max_wd,max_ins_ws_hrmt,max_ws_hrmt,ss_dur,sum_ss_hr,hr1_max_icsr,sum_gsr,hr1_max_icsr_hrmt,avg_tca,avg_lmac,avg_td,min_tg,avg_ts,avg_m1_5_te,avg_cm5_te,avg_cm10_te,avg_cm20_te,avg_cm30_te,avg_m0_5_te,avg_m1_0_te,avg_m5_0_te,avg_m3_0_te,dd_mes,dd_mefs,sum_dpth_fhsc,dd_mes_hrmt,dd_mefs_hrmt,avg_pv,avg_pa,avg_ps,min_ps,max_ps,min_ps_hrmt,max_ps_hrmt,sum_fog_dur,sum_lrg_ev,sum_sml_ev,iscs,code,x,y
1977-01-01,-4.8,-9.5,-0.5,1510.0,828.0,,,,,,,,32.0,41.5,52.0,2750.0,3.2,12.9,10.7,340.0,340.0,340.0,230.0,240.0,9.7,7.9,,,,3.3,-999.0,-18.4,-12.6,-2.9,,-0.8,-0.1,2.2,2.5,4.8,8.4,,,,,,,,1.6,1026.0,1030.4,1028.3,1032.3,1554.0,900.0,,,1.5,{박무}0703-{박무}{강도0}0900-1012.  {달무리}2021-,152,129.3203,35.5601
1977-01-02,-5.3,-9.2,-0.8,1528.0,617.0,,,,,,,,33.0,40.0,1637.0,3620.0,4.2,18.1,15.0,340.0,340.0,340.0,647.0,700.0,9.8,6.0,,,,7.5,-999.0,-16.8,-10.9,-4.1,,-1.2,-0.2,1.9,2.2,4.7,7.8,,,,,,,,1.7,1024.4,1028.8,1026.3,1031.0,1621.0,300.0,,,1.7,{폭풍}0648-0704. -{달무리}-0120.,152,129.3203,35.5601
1977-01-03,-6.3,-8.6,-3.5,1303.0,2400.0,,,,,,,,36.0,45.5,0.0,4144.0,4.8,18.9,15.0,340.0,340.0,340.0,1328.0,1331.0,9.8,8.5,,,,2.3,-999.0,-16.0,-10.7,-4.7,,-1.2,-0.6,1.7,2.1,4.4,7.4,,,,,,,,1.8,1023.5,1027.9,1026.7,1030.1,1500.0,2400.0,,,2.3,{폭풍}1316-1348.,152,129.3203,35.5601
1977-01-04,-5.6,-9.6,-1.3,1519.0,446.0,,,,,,,,42.0,50.3,1541.0,2712.0,3.1,13.6,12.2,340.0,340.0,340.0,1412.0,1414.0,9.8,7.7,,,,4.3,-999.0,-14.5,-11.9,-4.0,,-1.2,-0.9,1.5,1.7,4.3,7.4,,,,,,,,2.0,1024.2,1028.6,1025.3,1030.9,1407.0,300.0,,,1.3,,152,129.3203,35.5601
1977-01-05,-4.9,-9.3,0.8,1333.0,332.0,,,,,,,,40.0,61.0,1732.0,2476.0,2.9,11.1,10.0,290.0,290.0,320.0,1503.0,1509.0,9.8,8.5,,,,2.5,-999.0,-11.5,-12.5,-3.3,,-1.0,-0.8,1.4,1.7,4.2,7.3,,,,,,,,2.6,1021.5,1025.9,1024.0,1027.5,1354.0,2348.0,,,1.3,{박무}0657-{박무}{강도0}0900-0937.,152,129.3203,35.5601
1977-01-06,-2.1,-7.6,4.3,1523.0,544.0,,,,,,,,40.0,53.0,1600.0,2660.0,3.1,12.9,10.7,340.0,340.0,320.0,914.0,941.0,9.8,8.5,,,,0.3,-999.0,-10.5,-11.7,-0.8,,-0.4,-0.5,1.4,1.7,3.9,7.2,,,,,,,,2.8,1023.4,1027.7,1026.1,1029.2,2400.0,903.0,,,1.4,,152,129.3203,35.5601
1977-01-07,-1.5,-7.9,7.1,1357.0,736.0,,,,,,,,51.0,70.5,1435.0,1064.0,1.2,10.0,7.0,290.0,290.0,320.0,1530.0,1521.0,9.8,7.7,,,,2.8,-999.0,-6.6,-11.2,-0.4,,-0.2,-0.3,1.5,1.7,3.7,6.9,,,,,,,,3.8,1021.2,1025.5,1022.6,1027.4,1406.0,854.0,,,1.5,{박무}0740-{박무}{강도1}0900-1115.  {햇무리}1324-1625.,152,129.3203,35.5601
1977-01-08,1.8,-4.7,6.5,1600.0,227.0,,,,,,,,58.0,67.3,1548.0,1626.0,1.9,8.0,7.0,290.0,290.0,360.0,1438.0,1442.0,9.8,1.9,,,,7.3,-999.0,-3.7,-7.7,1.4,,-0.1,-0.1,1.7,1.8,3.7,6.7,,,,,,,,4.7,1020.7,1024.9,1023.1,1027.3,1541.0,952.0,,,1.2,,152,129.3203,35.5601
1977-01-09,3.0,-2.6,9.8,1404.0,636.0,,,,,,,,46.0,73.8,2400.0,1487.0,1.7,8.2,7.0,340.0,340.0,340.0,2302.0,2254.0,9.9,2.7,,,,9.5,-999.0,-1.4,-6.1,2.3,,2.6,2.0,2.2,2.2,3.7,6.6,,,,,,,,5.7,1017.5,1021.7,1018.9,1024.6,1500.0,209.0,0.09,,1.9,,152,129.3203,35.5601
1977-01-10,1.6,-2.1,5.2,1334.0,2337.0,,,,,,,,46.0,57.0,0.0,3261.0,3.8,9.2,8.3,340.0,340.0,340.0,358.0,415.0,9.9,5.3,,,,4.5,-999.0,-4.2,-5.8,1.8,,3.0,3.0,3.1,2.9,3.7,6.5,,,,,,,,3.9,1018.9,1023.2,1019.1,1024.8,49.0,2037.0,,,2.1,,152,129.3203,35.5601
